StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly
18412,Female,Pune,Tier2,Civil,Networking,No,No,9.73,8.84,8.45,9.27,9.42,9.33,9.06,9.17,9.16,93.4,4,4,5.0,6,1,,9.1,95.8,91.4,Yes,Excellent,1,0
18413,Female,Delhi,Tier2,Civil,Embedded,Yes,No,6.78,6.66,7.06,6.25,7.04,6.75,6.92,6.83,6.79,77.0,0,2,2.0,2,0,56.4,6.39,53.8,51.8,No,Medium,1,0
18414,Male,Ahmedabad,Tier1,IT,Embedded,Yes,No,8.79,8.01,8.99,8.17,9.17,8.45,8.22,8.17,8.5,94.2,3,3,3.0,4,1,,8.29,94.9,93.6,No,High,1,0
18415,Male,Delhi,Tier2,Mechanical,Networking,Yes,No,5.55,5.7,5.94,5.82,5.86,5.86,5.83,5.42,5.75,61.7,0,1,,1,0,40.3,4.82,28.7,46.0,Yes,Low,0,0
18416,Male,Hyderabad,Tier2,ECE,DataScience,No,No,5.66,6.15,6.04,5.53,5.83,6.21,5.43,6.06,5.86,59.0,0,1,0.0,0,0,41.6,3.29,23.9,41.5,Yes,Low,0,0
18417,Male,Kolkata,Tier2,Civil,DataScience,No,No,8.09,8.72,8.81,9.18,8.84,9.05,9.13,9.13,8.87,90.9,1,4,3.0,5,1,76.8,8.93,90.4,91.4,No,Excellent,1,0
18418,Female,Hyderabad,Tier2,Mechanical,Embedded,No,No,8.15,8.34,8.81,8.7,8.46,8.31,8.34,8.32,8.43,85.8,1,3,4.0,3,1,84.2,8.58,76.0,,Yes,High,1,0
18419,Female,Bangalore,Tier1,ECE,Networking,Yes,No,6.81,6.48,7.01,7.04,7.15,7.26,6.21,6.74,6.84,74.4,1,1,1.0,1,0,53.3,5.88,55.0,59.9,Yes,Medium,0,0
18420,Male,Bangalore,Tier2,CS,AI,Yes,No,8.83,9.43,8.35,8.93,8.84,9.31,9.06,8.66,8.93,90.1,3,6,4.0,5,1,84.5,7.75,85.9,93.8,No,Excellent,1,0
18421,Female,Hyderabad,Tier2,ECE,Networking,No,No,6.7,6.68,6.72,6.98,6.75,7.53,6.54,7.36,6.91,71.9,0,1,2.0,2,1,57.8,4.73,57.4,63.3,Yes,Medium,0,0
18422,Male,Hyderabad,Tier2,CS,DataScience,Yes,No,7.08,7.14,6.83,7.11,6.73,6.97,7.36,6.9,7.02,64.4,1,1,2.0,2,0,63.4,5.7,55.5,60.5,No,Medium,0,0
18423,Female,Hyderabad,Tier2,CS,Embedded,No,No,7.74,9.23,8.49,8.49,8.12,8.49,8.35,8.89,8.48,76.2,3,5,4.0,5,1,87.1,8.77,86.4,89.4,Yes,High,1,0
18424,Male,Mumbai,Tier3,ECE,DataScience,Yes,No,8.74,8.96,8.55,8.65,8.82,8.36,9.02,9.06,8.77,85.1,3,6,3.0,5,2,88.3,9.46,78.7,94.5,No,Excellent,1,0
18425,Female,Jaipur,Tier2,Mechanical,AI,Yes,No,6.81,7.26,6.98,7.3,6.98,7.0,7.38,7.36,7.13,69.0,1,2,1.0,2,0,63.3,5.3,50.3,67.8,Yes,Medium,1,0
18426,Male,Bangalore,Tier1,ECE,AI,No,No,7.45,6.88,7.6,7.44,7.35,6.7,7.2,7.45,7.26,71.0,1,2,1.0,1,0,59.5,6.92,55.8,54.9,No,Medium,1,0
18427,Female,Ahmedabad,Tier3,ECE,Embedded,Yes,No,7.31,7.92,7.58,8.2,7.74,7.89,7.83,7.97,7.8,70.9,1,4,3.0,4,1,,7.75,72.6,75.3,No,High,1,0
18428,Female,Kolkata,Tier2,IT,AI,No,No,7.5,7.57,7.98,8.09,7.65,7.61,7.29,7.34,7.63,83.1,1,3,3.0,3,0,65.5,5.69,54.5,58.1,No,High,0,0
18429,Male,Bangalore,Tier3,ECE,DataScience,Yes,No,8.18,8.81,8.04,9.04,8.88,8.69,8.77,8.28,8.59,83.1,2,5,3.0,5,1,88.7,8.5,92.5,88.7,Yes,Excellent,1,0
18430,Male,Delhi,Tier2,IT,Embedded,Yes,No,7.98,7.18,7.74,7.72,7.53,7.72,8.07,7.39,7.67,79.2,2,4,2.0,4,0,64.8,7.4,64.0,71.0,Yes,High,1,0
18431,Female,Jaipur,Tier2,IT,DataScience,Yes,No,8.21,7.76,8.01,8.47,8.18,7.91,8.12,8.3,8.12,87.7,1,4,2.0,4,1,70.6,8.2,72.0,,No,High,1,0
18432,Female,Hyderabad,Tier2,ECE,DataScience,Yes,No,6.4,6.65,6.93,7.18,6.8,7.11,7.11,7.39,6.95,67.0,0,2,2.0,2,0,60.1,6.67,63.7,66.3,No,Medium,0,0
18433,Male,Delhi,Tier2,ECE,AI,No,Yes,6.76,7.15,6.99,7.51,6.89,6.81,7.53,7.1,7.09,76.1,1,3,1.0,2,1,66.4,6.6,58.4,61.6,Yes,Medium,0,0
18434,Female,Jaipur,Tier2,EE,AI,No,No,10.0,9.56,10.0,9.93,8.95,10.0,10.0,10.0,9.8,100.0,4,6,,6,2,100.0,10.0,100.0,100.0,No,Excellent,1,0
18435,Female,Bangalore,Tier2,IT,Networking,No,No,7.63,8.17,7.35,7.78,8.06,7.57,6.93,8.29,7.72,76.1,2,2,3.0,2,0,81.0,,67.4,85.5,No,High,1,0
18436,Female,Jaipur,Tier2,EE,AI,Yes,No,5.06,4.82,4.76,4.92,5.34,5.75,5.15,4.55,5.04,57.8,0,0,0.0,0,0,35.2,2.88,,33.7,Yes,Low,0,0
18437,Male,Chennai,Tier3,Civil,AI,Yes,No,7.54,7.87,7.7,7.41,7.7,7.55,8.12,8.04,7.74,77.7,2,3,2.0,2,1,72.6,,72.1,80.6,Yes,High,1,0
18438,Female,Hyderabad,Tier2,ECE,Embedded,Yes,No,6.01,6.55,5.27,5.4,5.54,6.25,6.14,6.22,5.92,53.9,0,1,2.0,2,0,48.6,,32.7,49.2,No,Low,0,0
18439,Male,Ahmedabad,Tier3,Civil,Embedded,No,No,8.02,7.62,7.65,7.59,8.28,8.0,8.41,8.37,7.99,82.0,1,4,1.0,3,0,76.8,7.81,74.5,70.7,No,High,1,0
18440,Male,Chennai,Tier3,CS,Embedded,No,No,7.04,6.46,6.66,6.32,7.34,7.12,6.34,7.25,6.82,68.5,2,1,2.0,2,0,51.5,6.68,56.3,61.5,Yes,Medium,0,0
18441,Female,Mumbai,Tier1,IT,Embedded,No,No,6.45,6.81,7.31,7.19,8.2,7.49,6.99,7.34,7.22,75.1,2,4,,3,1,,6.03,58.9,70.8,Yes,Medium,1,0
18442,Male,Bangalore,Tier2,EE,Embedded,No,Yes,6.84,8.1,7.82,7.71,7.92,7.81,7.77,8.02,7.75,84.8,1,1,3.0,2,1,,6.9,57.3,68.0,No,High,0,0
18443,Male,Ahmedabad,Tier2,Civil,DataScience,No,No,6.52,6.99,6.73,7.07,7.0,6.86,6.68,7.15,6.88,67.9,2,1,2.0,1,0,63.4,6.43,45.7,55.2,No,Medium,0,0
18444,Male,Bangalore,Tier1,Mechanical,DataScience,No,Yes,6.16,6.46,7.25,6.97,6.45,6.43,6.97,7.08,6.72,61.1,1,3,,2,1,56.4,5.46,55.7,72.9,Yes,Medium,1,0
18445,Female,Pune,Tier2,Mechanical,AI,No,No,7.59,8.62,7.54,8.24,8.56,8.0,7.66,8.15,8.05,80.9,2,4,4.0,4,1,75.1,,78.6,86.6,No,High,1,0
18446,Male,Mumbai,Tier2,Mechanical,DataScience,No,No,6.1,6.2,6.56,6.02,6.19,7.18,6.78,6.41,6.43,64.2,0,0,1.0,1,0,59.5,6.25,38.3,48.1,Yes,Medium,0,0
18447,Male,Mumbai,Tier2,ECE,AI,Yes,No,9.52,8.43,8.52,9.63,8.8,9.16,9.65,9.01,9.09,93.2,3,4,5.0,5,1,94.3,9.48,88.8,85.3,No,Excellent,1,0
18448,Male,Mumbai,Tier3,Mechanical,Embedded,No,No,8.12,8.78,7.48,7.61,7.59,7.92,7.65,8.45,7.95,86.0,1,3,3.0,3,1,78.1,6.38,73.2,,No,High,1,0
18449,Male,Pune,Tier2,EE,Networking,No,No,6.51,6.73,6.65,6.9,7.22,6.22,6.71,7.04,6.75,72.4,2,3,3.0,0,0,67.9,5.41,55.3,58.1,Yes,Medium,0,0
18450,Male,Mumbai,Tier3,IT,Networking,Yes,No,6.46,6.02,6.64,6.43,6.12,6.92,5.97,6.29,6.36,67.2,1,2,1.0,1,0,54.3,6.26,46.8,57.4,Yes,Medium,0,0
18451,Male,Chennai,Tier3,CS,Embedded,No,No,7.22,6.36,7.23,7.15,7.58,7.12,7.17,7.38,7.15,69.7,2,3,2.0,1,0,67.6,7.16,51.3,59.5,Yes,Medium,0,0
18452,Female,Bangalore,Tier2,EE,Embedded,Yes,No,7.07,6.72,6.9,7.0,6.02,6.69,6.49,7.05,6.74,72.2,0,2,3.0,1,0,59.2,5.43,63.5,64.5,No,Medium,1,0
18453,Female,Kolkata,Tier3,Mechanical,AI,Yes,No,6.64,6.97,7.81,7.25,7.29,7.33,7.27,7.8,7.3,68.5,1,2,3.0,3,0,77.5,6.45,,61.0,No,Medium,0,0
18454,Female,Ahmedabad,Tier1,ECE,Embedded,Yes,Yes,7.7,8.08,7.96,8.13,8.08,8.79,8.21,9.0,8.24,81.5,1,5,4.0,4,1,88.6,8.25,81.2,,No,High,1,0
18455,Female,Ahmedabad,Tier2,CS,AI,No,Yes,8.9,9.21,8.76,9.65,9.33,8.98,8.86,8.96,9.08,93.2,4,5,4.0,5,2,99.8,9.11,92.9,90.3,Yes,Excellent,1,0
18456,Female,Delhi,Tier2,IT,Embedded,No,Yes,7.16,7.44,7.51,8.07,8.11,8.02,7.5,8.15,7.74,73.7,1,4,3.0,3,1,65.7,,67.9,76.4,Yes,High,1,0
18457,Female,Delhi,Tier1,IT,Embedded,No,No,7.03,7.23,6.82,7.04,7.35,7.1,6.64,6.6,6.98,69.5,1,3,2.0,2,0,,5.49,,67.2,No,Medium,1,0
18458,Male,Bangalore,Tier3,ECE,Embedded,No,Yes,5.73,5.17,5.65,6.23,5.96,5.74,5.57,5.18,5.65,67.9,0,1,0.0,0,0,45.9,3.46,19.3,35.1,No,Low,0,0
18459,Female,Mumbai,Tier2,Mechanical,Embedded,No,No,8.77,9.12,9.33,8.84,8.7,9.12,9.23,8.96,9.01,98.4,2,6,4.0,6,1,83.7,9.22,100.0,92.7,Yes,Excellent,1,0
18460,Male,Hyderabad,Tier3,ECE,Embedded,No,No,4.31,5.21,5.13,4.89,5.59,5.67,4.99,4.81,5.08,55.8,0,0,,0,0,25.5,2.6,17.6,,No,Low,0,0
18461,Male,Mumbai,Tier2,IT,Embedded,Yes,No,4.78,5.15,4.29,4.87,4.51,5.2,4.85,4.99,4.83,42.4,0,0,0.0,0,0,22.7,2.67,3.7,25.3,No,Low,0,0
18462,Male,Ahmedabad,Tier3,Mechanical,Embedded,Yes,Yes,7.64,7.67,7.67,7.49,7.59,6.75,7.8,7.68,7.54,79.7,1,3,1.0,3,1,71.7,7.18,61.7,73.2,No,High,1,0
18463,Male,Jaipur,Tier2,ECE,Embedded,Yes,No,6.1,5.96,6.18,5.75,5.64,5.33,6.07,5.97,5.88,66.5,0,0,2.0,0,0,50.1,4.6,42.8,55.3,No,Low,0,0
18464,Male,Ahmedabad,Tier2,IT,DataScience,No,No,6.45,7.5,6.83,6.83,7.15,7.26,7.43,7.12,7.07,80.5,1,1,2.0,2,0,,6.06,53.9,68.1,Yes,Medium,0,0
18465,Female,Mumbai,Tier2,Mechanical,AI,No,No,6.11,6.37,6.06,6.15,6.58,7.11,7.14,6.61,6.52,66.2,2,1,1.0,3,0,67.5,5.72,46.6,51.6,No,Medium,1,0
18466,Male,Delhi,Tier3,IT,Embedded,Yes,No,7.91,7.63,7.98,7.33,7.87,8.21,8.14,7.63,7.84,81.4,2,2,3.0,4,1,68.1,6.91,73.0,71.8,No,High,0,0
18467,Male,Mumbai,Tier1,Mechanical,Embedded,No,No,5.7,6.41,6.47,5.95,6.09,6.73,6.23,6.7,6.28,66.5,0,1,0.0,2,0,44.6,4.79,39.0,39.0,Yes,Medium,0,0
18468,Male,Jaipur,Tier2,EE,Networking,No,No,7.91,7.72,8.43,8.25,8.55,8.58,8.53,8.04,8.25,86.7,1,4,3.0,4,1,73.6,6.74,66.2,77.4,Yes,High,0,0
18469,Female,Bangalore,Tier1,CS,AI,Yes,No,6.93,7.36,7.77,7.21,7.84,7.1,7.49,7.21,7.36,79.2,2,3,2.0,3,1,63.9,6.69,,68.1,Yes,Medium,1,0
18470,Male,Pune,Tier2,Mechanical,Embedded,No,No,9.41,10.0,10.0,9.63,9.34,9.0,9.46,10.0,9.6,98.9,3,6,2.0,6,2,100.0,,100.0,100.0,No,Excellent,1,0
18471,Male,Mumbai,Tier1,IT,AI,No,No,9.13,7.85,8.62,8.16,8.72,8.74,8.49,8.61,8.54,89.9,3,5,5.0,4,1,74.0,,88.8,84.9,No,Excellent,1,0
18472,Female,Ahmedabad,Tier2,CS,DataScience,Yes,No,6.82,6.36,6.34,6.52,5.96,6.28,5.86,6.62,6.34,64.2,0,1,1.0,1,0,48.0,5.35,44.5,49.1,No,Medium,0,0
18473,Female,Jaipur,Tier1,ECE,AI,No,No,6.5,6.55,5.87,7.13,7.04,6.35,7.19,6.49,6.64,63.4,1,2,0.0,2,0,45.5,4.62,50.2,54.0,No,Medium,0,0
18474,Male,Bangalore,Tier1,ECE,Embedded,No,No,7.02,6.59,6.61,6.8,6.83,7.16,6.78,6.94,6.84,73.2,1,1,2.0,1,0,54.0,5.49,50.8,58.9,No,Medium,1,0
18475,Female,Ahmedabad,Tier2,Mechanical,AI,Yes,No,8.06,8.68,8.28,8.69,8.19,8.79,8.81,9.44,8.62,98.9,3,4,,4,2,84.3,7.8,89.3,83.3,No,Excellent,1,0
18476,Male,Bangalore,Tier1,Mechanical,DataScience,No,Yes,6.8,6.06,6.43,6.24,6.33,6.89,7.15,6.81,6.59,72.8,0,3,2.0,1,0,46.3,6.05,46.4,52.5,No,Medium,0,0
18477,Female,Pune,Tier1,IT,Embedded,Yes,Yes,8.65,8.87,8.27,8.99,8.68,9.42,9.04,8.82,8.84,86.5,3,4,5.0,5,2,87.9,8.14,85.5,85.2,No,Excellent,1,0
18478,Male,Hyderabad,Tier2,EE,Networking,No,No,7.2,6.9,7.33,8.2,7.65,7.2,6.93,7.88,7.41,77.1,1,1,2.0,2,1,62.6,6.94,63.4,,No,Medium,1,0
18479,Female,Pune,Tier2,ECE,AI,No,No,7.81,7.91,7.87,8.32,8.32,8.04,7.96,8.26,8.06,84.4,2,3,2.0,3,1,66.0,8.22,71.7,68.2,Yes,High,1,0
18480,Male,Pune,Tier2,Civil,Embedded,No,No,8.02,8.15,6.93,7.78,8.31,7.89,7.99,7.81,7.86,79.4,0,3,3.0,3,1,62.1,7.95,65.6,70.4,No,High,0,0
18481,Female,Kolkata,Tier2,Civil,DataScience,Yes,No,5.82,6.34,6.26,6.51,6.04,6.37,6.37,6.07,6.22,64.4,1,2,1.0,2,0,52.6,4.56,37.1,49.6,No,Medium,0,0
18482,Male,Jaipur,Tier2,IT,Embedded,No,Yes,6.17,6.37,6.65,7.04,6.52,7.17,6.33,7.49,6.72,74.4,1,2,2.0,3,0,56.7,5.1,34.8,54.5,Yes,Medium,0,0
18483,Male,Delhi,Tier2,CS,DataScience,Yes,Yes,8.19,8.36,7.79,8.17,7.73,8.31,7.81,8.72,8.14,85.7,1,4,3.0,3,1,80.4,7.43,80.1,,No,High,0,0
18484,Female,Mumbai,Tier2,CS,Networking,Yes,Yes,7.07,7.04,6.52,7.71,7.35,6.66,6.87,7.58,7.1,65.5,2,2,,0,0,52.0,6.68,55.8,60.2,No,Medium,0,0
18485,Female,Chennai,Tier1,IT,Networking,No,No,7.99,7.57,7.82,7.87,7.88,7.73,8.31,7.84,7.88,77.5,1,5,2.0,3,1,88.9,7.83,77.5,86.2,No,High,1,0
18486,Male,Bangalore,Tier1,ECE,DataScience,Yes,Yes,5.82,6.06,5.55,6.96,6.36,6.09,6.45,6.38,6.21,57.1,0,2,2.0,1,0,53.7,,27.8,48.3,Yes,Medium,0,0
18487,Female,Pune,Tier3,EE,Embedded,No,No,6.71,7.2,7.2,6.83,7.17,7.56,7.14,6.95,7.1,72.3,1,1,2.0,2,0,59.5,5.51,59.7,60.2,Yes,Medium,0,0
18488,Male,Pune,Tier2,Mechanical,Embedded,No,No,6.91,6.68,6.65,6.86,6.44,6.73,6.32,7.39,6.75,59.4,1,2,1.0,4,0,,5.81,37.3,64.3,No,Medium,0,0
18489,Male,Chennai,Tier2,CS,Networking,Yes,No,6.66,7.64,6.85,6.97,7.42,7.15,7.61,6.94,7.15,79.1,1,3,2.0,1,0,58.7,6.29,52.2,59.0,No,Medium,0,0
18490,Male,Ahmedabad,Tier2,Mechanical,AI,Yes,No,5.74,5.68,6.13,6.51,6.3,6.11,5.82,5.79,6.01,64.4,1,1,1.0,0,0,44.6,4.84,47.2,44.8,No,Medium,0,0
18491,Male,Chennai,Tier2,CS,Embedded,No,No,7.83,8.31,8.69,8.65,8.74,8.65,8.87,8.99,8.59,80.1,2,4,3.0,4,2,96.9,8.78,96.8,88.3,No,Excellent,1,0
18492,Female,Chennai,Tier3,CS,Embedded,Yes,No,7.05,8.07,7.82,8.4,8.19,8.48,8.41,8.14,8.07,81.2,2,4,4.0,2,0,79.5,7.0,79.3,72.6,Yes,High,1,0
18493,Male,Jaipur,Tier3,Mechanical,AI,Yes,No,8.49,8.64,8.13,8.8,8.6,8.57,9.32,8.63,8.65,88.5,3,4,3.0,3,1,80.1,8.49,75.3,84.6,No,Excellent,1,0
18494,Female,Bangalore,Tier2,IT,Networking,Yes,No,7.72,8.26,6.83,6.89,7.64,7.16,7.73,7.81,7.51,78.6,1,4,3.0,2,0,71.2,5.9,72.4,73.3,No,High,1,0
18495,Male,Pune,Tier2,ECE,Embedded,Yes,Yes,7.18,7.81,6.92,7.56,6.77,6.3,6.18,6.32,6.88,73.6,1,1,1.0,2,0,58.7,6.28,51.6,60.3,No,Medium,1,0
18496,Female,Kolkata,Tier2,Civil,AI,Yes,No,6.96,6.33,6.15,5.91,6.89,6.0,6.05,6.28,6.32,57.5,1,1,2.0,0,0,47.2,,42.9,,No,Medium,0,0
18497,Male,Kolkata,Tier2,IT,Networking,Yes,Yes,6.72,6.83,6.04,6.97,6.65,6.71,6.84,7.11,6.73,70.3,0,3,,1,0,70.5,5.75,46.1,48.7,Yes,Medium,0,0
18498,Female,Delhi,Tier3,ECE,AI,No,No,7.7,7.92,7.48,7.59,7.79,7.64,8.34,7.58,7.76,69.7,2,3,3.0,4,1,67.6,6.93,70.1,68.1,No,High,1,0
18499,Female,Bangalore,Tier1,IT,Embedded,Yes,No,6.2,6.48,5.87,6.76,6.75,6.23,6.29,6.39,6.37,60.4,0,1,0.0,1,0,50.3,5.45,43.3,54.4,Yes,Medium,0,0
18500,Male,Bangalore,Tier1,IT,DataScience,Yes,No,8.18,8.03,8.51,8.64,8.4,8.68,7.8,8.12,8.3,80.4,3,3,3.0,4,1,74.0,7.22,72.6,77.4,No,High,0,0
18501,Male,Bangalore,Tier3,EE,Embedded,Yes,No,7.59,7.55,8.27,8.01,8.68,7.75,7.96,7.61,7.93,93.5,3,2,2.0,3,1,67.5,8.18,73.0,75.0,No,High,1,0
18502,Female,Mumbai,Tier2,Mechanical,Networking,No,No,6.7,6.95,6.59,7.08,6.08,6.84,7.13,7.38,6.84,68.5,0,3,2.0,2,0,62.6,6.1,55.7,48.6,Yes,Medium,1,0
18503,Female,Delhi,Tier2,Civil,Embedded,Yes,No,7.42,7.89,8.4,7.9,7.51,8.25,8.36,8.23,7.99,79.5,3,3,4.0,2,1,64.3,7.85,74.5,70.2,Yes,High,1,0
18504,Male,Chennai,Tier2,IT,DataScience,Yes,No,5.19,5.8,5.0,5.3,5.55,6.11,5.68,5.77,5.55,52.9,0,0,0.0,0,0,26.4,2.96,32.3,37.3,No,Low,0,0
18505,Female,Mumbai,Tier1,ECE,DataScience,No,No,7.35,8.0,6.95,8.24,7.57,7.44,7.83,7.75,7.64,71.8,2,3,3.0,3,1,80.0,6.48,64.2,65.0,Yes,High,1,0
18506,Female,Pune,Tier2,Mechanical,DataScience,No,Yes,8.48,8.84,8.72,9.46,9.77,8.73,9.12,8.7,8.98,87.5,3,5,3.0,4,1,87.7,9.02,93.9,90.1,No,Excellent,1,0
18507,Female,Ahmedabad,Tier1,Civil,DataScience,Yes,Yes,6.79,7.06,7.03,7.33,6.62,6.59,7.54,7.1,7.01,71.3,0,3,3.0,2,0,61.9,6.9,52.3,55.9,No,Medium,0,0
18508,Male,Delhi,Tier2,ECE,Networking,No,No,7.8,7.82,8.18,7.35,7.99,7.55,8.38,7.48,7.82,75.3,2,3,2.0,2,1,71.6,6.37,69.6,72.3,Yes,High,1,0
18509,Male,Hyderabad,Tier1,ECE,Embedded,No,No,5.53,6.04,6.57,6.63,6.19,6.09,6.16,6.4,6.2,63.4,0,0,0.0,0,0,52.9,5.27,38.8,58.8,No,Medium,0,0
18510,Female,Mumbai,Tier3,Mechanical,Embedded,No,Yes,6.16,5.5,5.87,5.92,6.08,6.14,6.17,6.19,6.0,58.2,0,0,0.0,0,0,51.1,3.93,,40.9,Yes,Low,0,0
18511,Male,Mumbai,Tier2,Mechanical,Networking,No,No,7.14,7.53,7.74,7.41,7.7,7.92,8.12,7.38,7.62,79.6,1,4,1.0,2,1,,6.58,69.6,71.7,Yes,High,0,0
18512,Male,Mumbai,Tier2,ECE,AI,No,No,9.34,9.16,9.02,9.56,8.41,10.0,9.6,9.29,9.3,100.0,3,5,3.0,6,2,89.0,9.85,95.9,96.4,Yes,Excellent,1,0
18513,Female,Hyderabad,Tier3,CS,Embedded,No,No,7.12,6.92,6.87,7.75,7.37,6.94,7.98,7.14,7.26,68.1,1,3,,3,1,59.9,6.48,62.5,67.2,No,Medium,0,0
18514,Male,Hyderabad,Tier3,Civil,AI,Yes,No,7.39,7.18,7.9,7.29,7.27,6.66,8.14,7.23,7.38,63.6,1,3,2.0,2,1,73.5,6.44,61.1,60.7,No,Medium,0,0
18515,Male,Pune,Tier2,IT,Networking,No,Yes,6.3,5.86,5.55,5.82,5.72,5.92,5.95,5.57,5.84,60.2,0,1,,2,0,39.8,4.05,39.8,47.2,No,Low,0,0
18516,Female,Kolkata,Tier2,IT,Networking,No,No,6.01,6.29,6.02,6.49,6.18,5.92,6.04,5.67,6.08,66.7,0,0,0.0,0,0,37.1,4.28,38.4,46.6,No,Medium,0,0
18517,Female,Chennai,Tier2,ECE,AI,No,No,7.49,8.03,7.66,7.87,7.66,8.1,7.77,7.99,7.82,75.8,2,4,3.0,4,1,75.5,7.28,,72.3,No,High,1,0
18518,Female,Hyderabad,Tier2,CS,Networking,Yes,Yes,6.93,7.59,7.75,7.63,8.04,7.65,7.92,7.8,7.66,76.2,2,3,1.0,2,1,67.1,7.12,78.1,,Yes,High,1,0
18519,Female,Kolkata,Tier3,Civil,DataScience,No,No,7.44,7.29,6.74,7.07,7.45,7.31,6.82,7.01,7.14,66.0,0,3,3.0,2,1,61.0,6.19,71.5,55.7,No,Medium,1,0
18520,Male,Ahmedabad,Tier2,Mechanical,Networking,Yes,No,8.49,8.03,8.58,8.66,7.72,8.7,8.62,8.7,8.44,84.1,3,4,4.0,4,1,77.6,,86.0,82.9,Yes,High,1,0
18521,Male,Chennai,Tier3,IT,AI,Yes,Yes,5.99,6.11,6.02,6.52,6.4,6.45,5.65,5.68,6.1,64.9,1,1,2.0,1,0,,4.45,41.3,47.7,No,Medium,0,0
18522,Male,Chennai,Tier1,Mechanical,Embedded,Yes,No,6.55,6.49,7.25,6.74,6.79,6.87,6.77,6.69,6.77,65.9,0,2,2.0,2,1,58.5,6.28,50.4,65.2,Yes,Medium,0,0
18523,Female,Kolkata,Tier3,Civil,DataScience,Yes,No,6.24,5.93,6.41,5.63,5.47,5.13,6.43,5.18,5.8,62.0,1,0,0.0,0,0,34.7,4.52,39.6,28.9,No,Low,0,0
18524,Male,Kolkata,Tier2,CS,Embedded,No,No,6.33,5.92,5.84,6.3,6.59,5.98,6.55,6.26,6.22,56.8,0,1,1.0,1,0,44.6,5.22,53.2,49.5,No,Medium,0,0
18525,Male,Bangalore,Tier3,CS,AI,Yes,No,5.68,5.3,5.36,5.25,4.88,4.53,5.35,4.45,5.1,64.7,0,1,0.0,0,0,31.0,2.54,12.1,,No,Low,0,0
18526,Male,Delhi,Tier3,CS,Networking,No,No,8.17,7.52,8.18,6.98,7.91,8.22,7.87,7.85,7.84,69.3,2,4,2.0,4,1,70.2,6.89,66.1,72.6,Yes,High,1,0
18527,Male,Mumbai,Tier2,Civil,Networking,No,No,8.95,9.54,9.14,10.0,9.25,8.68,9.87,9.27,9.34,94.1,3,7,3.0,5,2,93.6,8.82,97.4,85.6,No,Excellent,1,0
18528,Male,Mumbai,Tier1,IT,Embedded,No,No,8.63,8.57,8.66,8.97,9.26,8.23,8.42,9.43,8.77,96.3,3,4,5.0,3,1,91.0,8.76,83.9,88.8,Yes,Excellent,1,0
18529,Female,Pune,Tier1,EE,Networking,No,No,6.04,5.6,6.17,5.95,6.02,6.29,5.87,5.79,5.97,61.5,1,1,1.0,1,0,54.7,3.73,39.6,51.1,Yes,Low,0,0
18530,Male,Chennai,Tier2,ECE,Embedded,Yes,No,8.48,8.87,8.58,8.48,8.15,8.88,9.5,8.84,8.72,85.1,2,5,4.0,4,1,86.7,8.96,81.2,87.8,Yes,Excellent,1,0
18531,Female,Ahmedabad,Tier2,ECE,Networking,No,No,6.65,7.87,7.76,8.17,7.39,7.9,7.92,7.79,7.68,84.9,3,3,2.0,2,1,69.2,6.71,74.7,75.2,Yes,High,1,0
18532,Female,Ahmedabad,Tier3,Mechanical,Embedded,No,No,9.53,10.0,10.0,10.0,10.0,10.0,9.69,9.73,9.87,100.0,4,6,5.0,7,2,96.3,9.59,100.0,100.0,No,Excellent,1,0
18533,Male,Hyderabad,Tier2,CS,DataScience,Yes,No,6.58,7.01,7.09,7.11,6.44,7.39,6.77,7.36,6.97,66.7,1,3,1.0,1,0,58.7,4.93,56.0,62.8,Yes,Medium,1,0
18534,Female,Mumbai,Tier3,CS,Embedded,No,No,6.91,6.78,7.18,6.73,6.47,7.08,6.21,6.96,6.79,76.5,1,2,2.0,1,0,58.0,5.09,44.1,58.1,No,Medium,0,0
18535,Male,Hyderabad,Tier2,EE,Networking,No,No,7.33,6.75,6.72,7.54,7.74,7.8,7.75,8.3,7.49,71.0,1,2,2.0,4,0,52.9,6.25,57.6,66.8,Yes,Medium,0,0
18536,Male,Jaipur,Tier2,EE,Networking,Yes,No,8.26,8.31,8.09,8.62,8.71,8.55,8.4,8.89,8.48,90.8,2,4,4.0,4,1,,7.79,84.8,,Yes,High,0,0
18537,Male,Chennai,Tier3,ECE,DataScience,Yes,Yes,8.65,8.17,9.19,8.46,8.91,8.75,8.78,8.39,8.66,81.1,4,4,4.0,4,1,93.1,,86.6,87.0,No,Excellent,1,1
18538,Female,Chennai,Tier2,EE,Networking,No,No,7.22,8.27,8.6,8.58,8.59,8.97,8.37,7.69,8.29,80.3,2,5,4.0,4,1,73.6,8.07,84.9,76.9,No,High,1,0
